Sentence,Joy,Sadness,Anticipation,Surprise,Anger,Fear,Disgust,Trust,clusters
ランチ待ち～( ´ ▽ ` )ﾉ ＠北菓楼 砂川本店 [URL],0.349767186291328,0.0,0.4353610820983734,0.0,0.0,0.0,0.0,0.0234352973448979,-1
国の出先機関廃止反対宣伝：政府は国が果たすべき責任をすべて地方（国民）に押し付けようとしています。震災の道路復旧など、自衛隊だけが活躍したのではない。国の出先機関ならではの統一性・専門性を活かした活躍を忘れてはいけない #nagasaki  [URL],0.005265906474363796,0.14013195233305165,0.13217634839388812,0.16285858997021294,0.38991099756330716,0.07566954459618078,0.46960824676007107,0.0,5
何だかなぁ〜。映画館メチャ並んでるし。知り合い居たら笑えるな。,0.26206242488822973,0.0,0.2094992129406637,0.12767403656830473,0.0,0.1365442372681216,0.05722695114462573,0.13263273448317245,6
シャンパンのみながらウノ大会(*^^*)からのトランプに人生ゲーﾑ♪よっぱらおーー╰(*´︶`*)╯♡,0.669247649801117,0.0194236032892776,0.26815557844090054,0.012997736915248078,0.0,0.0,0.04479159609653817,0.13498812878715102,1
うぉーしがくかんがんばれー！まじでがんばれー、！！！あー！ [URL],0.10185536096329137,0.07437366965341059,0.8803859843260563,0.0,0.0,0.0,0.02098745170831823,0.07222211121719836,2
[USER] でも『ダルさんヨガる』っていったらリプされずにすみますよ笑,0.23589069267351498,0.07473602124787189,0.1075348191428358,0.17735941074202544,0.0,0.0,0.0,0.1081734212384699,6
#nowplaying 隣人は傷つかない(歌:team A) ♪ AKB48 [URL] in iPod app via [USER],0.3622013362949727,0.029108017364976032,0.22091360359967474,0.09991828661812506,0.0,0.0016197556306480974,0.0,0.14852291164990114,-1
仕事終了(^_^)今日は予定無しだから、スケジュール考えなくちゃ！,0.3068858001613988,0.0,0.24618111972032128,0.0,0.0,0.1494985145619277,0.0,0.0,6
miwaファンの方フォローし返すのでフォローお願いします＼(^o^)／,0.22736942361970494,0.0,0.6087623990370938,0.0,0.0,0.0,0.0,0.015569851034226688,-1
ヤバいよバスの乗務員めっちゃカタコトダヨwwwﾁｮﾄﾁｮﾄコワイwwww,0.19516144332261826,0.0,0.0,0.46440732433239784,0.0,0.23851773883638572,0.10943056854769713,0.038748313530359735,6
冷蔵庫があいたまましまらん夢みた  朝食なうです＼(^o^)／,0.4626013597971516,0.057040022531609315,0.2191521304526385,0.01207054115359162,0.0,0.02597458643210668,0.002748248646193506,0.04131236380022392,-1
[USER] 何なんですか明日もき○村病で眠いんだから早く寝なさい,0.0,0.24462681253626964,0.24835500416329742,0.0,0.0,0.17162799898192085,0.15526569327659925,0.0,6
今日は、お客さんきてる⁇“[USER] [USER] 可能であれば異性が望ましいです…”,0.12795254672939285,0.0,0.2277011427323559,0.19101975390184936,0.0,0.007182790203228832,0.0,0.0,6
終電なし！同期のお別れ会続く！4件目いくー。その同期は大学一回から一緒。。。,0.47043065614480506,0.3692379298693808,0.14598412749459802,0.12356548853607537,0.07035202503362517,0.02065365871435077,0.0,0.1535242655885033,0
USJなう。絶叫からっきしな自分は、ジュラシックパークで初っぱなからノックアウト…orz  #USJ,0.1853893407281586,0.28247186524098883,0.2028887550526627,0.14320050883405938,0.0,0.1728711729110181,0.14313529618174348,0.0,6
これおすすめです。早く効く。このまえコストコでまとめ買いした(笑) [URL],0.39681562958741895,0.0,0.5942433205937164,0.08778389993738608,0.0,0.0,0.0,0.42438401021163624,3
昨日は、上野の座・和民で、男子4:女子4で、飲み会でした！(^o^)楽しかった！ [URL],0.7943062247253715,0.0,0.040565608905696354,0.0,0.0,0.0,0.0,0.1828947282823544,1
たまってた、マンガ買う！ (@ 有隣堂 アトレ新浦安店) [URL],0.3930937418455914,0.0,0.5366329972728434,0.0,0.0,0.0,0.0,0.0,3
[USER] バレンタインという名の愛の化身だな君は(^〇^) チョコレート代わりにフォロワーという名の僕ら下僕に女神の画像を…なんてのはどうでしょう？(´ω｀＝´ω｀）,0.25023251347061737,0.0008285532371730764,0.2536781613956065,0.13626069216469117,0.0,0.057991221667465585,0.0,0.0,6
相変わらず料理のセンスがない母… 出された雑煮の汁がお湯みたい(--;) 文句をいったらむっとされた!! コイツが姑じゃなくてよかったわ!!,0.24966360036201868,0.3354531262844369,0.0,0.2818137298692626,0.07285705021351004,0.036755113759945626,0.3500891355007265,0.054979178910294926,5
今からランチ❤おっちゃんしかおらん(笑)  @ 旬魚菜 大山 郷の舎 [URL],0.29876299261178757,0.051328487542474335,0.22662903172495164,0.14972326994196591,0.0,0.0,0.024741884326656725,0.0,-1
旭川空港着いたけど外は小雨。本当は美瑛に直行するつもりだったけどどうせ自転車にも乗れそうないし、いっそ旭川市街でも行こうかしら。,0.08793847202545227,0.3203105733446522,0.2765356306061685,0.0,0.010814546098143103,0.013314600036831926,0.010850270571301009,0.033524087560969335,6
アナログフィッシュ[USER] 野音の雰囲気とアナログフィッシュの音楽は合うなぁと。健太郎がスリム化してた！12キロ痩せたって！,0.6160280223197729,0.0,0.19354896801955765,0.43413893336448534,0.0,0.0,0.0,0.18009515092494746,1
[USER] おはよー(^^)/今日はおもに寺巡って祇園だねー(^^)v,0.47211073509145135,0.0,0.2481212983380838,0.0,0.0,0.0,0.0,0.0,0
遅刻や (@ 阪急 高槻市駅 w/ 2 others) [URL],0.12351442970693648,0.17033054898611305,0.0,0.18804884693788046,0.0,0.027666317555961453,0.1290232138809054,0.0,6
トロサーモン炙り丼を食した (@ 若狭屋 秋葉原店) [pic]: [URL],0.45840308167379595,0.0010933227246151993,0.0,0.07146742217017645,0.0,0.0,0.0,0.0,0
[USER] 私もです～(^O^)!!無事に家へと帰れるように頑張りましょうｗ,0.3817575130012579,0.0,0.5429673570358264,0.0,0.0,0.0,0.0,0.003033942310685846,3
遅めのランチを新潟にはないJonathan'sで食べて、さあてと帰りますか,0.18189597595115986,0.03403638819831692,0.3659665521506093,0.0,0.0,0.0,0.0030180319706567156,0.0,4
[USER] ありがとうございます。 雨だから遊びにいけませんね😚,0.43910609781968646,0.30019753777461183,0.057383332655218944,0.05784272124357943,0.0,0.05573373990983513,0.002373036772953943,0.31722322584962126,0
藤丸にいるよ！  なんか3時から売る物に並んでる(⌒▽⌒)  とっても長い列だよ～ん [URL],0.21945520550838776,0.016043930855119022,0.06051700272309618,0.34662444707547746,0.0,0.07764053385220292,0.012307296050157318,0.0,6
やっとお昼ご飯！回転寿司島武さんです。いわしめちゃくちゃ旨いよ！買って帰るよ。 [URL],0.8040173675933077,0.0,0.5556934117412216,0.0,0.0,0.0,0.0,0.39072835507553894,2
池袋は終わったのでアキバいてくら、そして上野に返却すればミッションコンプリート！,0.39957778168467295,0.0,0.4209497710531571,0.0,0.0,0.0,0.0,0.0,-1
ちなみに俺が買ったのは、無法地帯オオサカが舞台のアジアンパンクwww15禁だよwww,0.30932578542465106,0.0,0.036561648068060254,0.1734002225643733,0.0,0.07110890441466414,0.05709828008654285,0.0,6
今さらながらの初詣 (@ 西新井大師 (總持寺) w/ 3 others) [URL],0.30669072143556053,0.0,0.19153474499691683,0.003808752399054745,0.0,0.004818277658531093,0.0,0.0,6
[USER] [USER] 出過ぎあぶなーい！(^^)吹いて良かったですね！,0.6519292347266431,0.0,0.056723384234141284,0.3438843101818148,0.0,0.09953799266175391,0.0,0.14032391601561256,1
完全に寝るタイミングを逃してしまった！7時起きなのに…なでしこ頑張って‼,0.0,0.5803190632878291,0.4458768087888821,0.12137715445021627,0.0,0.06822634636992678,0.06028646477964314,0.026424159646147475,6
た、食べづらい… #33fan   @ フェリーチェ山手 [URL],0.0781158135231324,0.2873370905456538,0.026930845408844904,0.037184641522201266,0.0,0.1307097266787829,0.19699047715829507,0.0,5
[USER] すてきやぁん♡♡参考にさせてもらぉ！おかんはピンとこんくて(^^;;,0.500911963589561,0.0,0.3527529047861638,0.07601095298863206,0.0,0.0,0.0,0.19318640417954053,3
[USER] [USER] 実は幼稚園行ってない！だから幼稚園の資格は無いんだよ(ノД`) まぁそんな実習生ならそんなに高いレベル求められるかなぁ？何をやるかは子どもの様子や先生が今何を子どもに身につけて欲しいのかでやること変わると思うなぁ 担任とそゆとこは相談だ！,0.0,0.1960753637722334,0.3003897452214661,0.06089460388513478,0.045452594978939304,0.14306577156971106,0.05023233857680245,0.08672620027441215,6
ごひゅーん！ (@ 逗子駅 (Zushi Sta.) w/ [USER] [URL],0.349036733707924,0.0,0.056310846045541506,0.1932793522430859,0.0,0.0,0.0,0.0,6
[USER] この寒いのに3時間のサイクリング、あっぱれです。,0.26932601953432395,0.14003007419715377,0.15065191966870337,0.035588102911567214,0.0,0.003158697296124891,0.07679105357510439,0.07625407909580366,6
みんなのHPがそろそろ尽きかけてる (@ 太宰府天満宮) [URL],0.1615957599393808,0.14313141174151575,0.04909147596425629,0.14947891802832056,0.0,0.08937307982101629,0.0,0.0895035822741034,-1
やれやれ終わった、長かった。ま、愛らしいけどね、子供のお遊戯会。保母さんってすごいな～、ほんと。,0.2712923507628745,0.10553872441047028,0.04821924627465484,0.3921317066920087,0.04284202037999194,0.12105248637080168,0.13223553355794176,0.2073816314385125,6
[USER] そうでっか？僕もよくきますよ あとは、モッズかな！,0.22708674379060195,0.0,0.5331606050144568,0.12253217704417858,0.0,0.0,0.0,0.06898924156088498,-1
[USER] そういえばKeyのクジ始まったのいいことに店の在庫全部買い占めてきたw,0.17540334702342852,0.0396168170310845,0.0,0.2357567289747204,0.10371582042945891,0.1290388478421341,0.17168189027191863,0.0,6
夕方のスーパーってほんとうんざり(涙)荷物もないのに順番待ちする人もとかおるーー(;_;) [URL],0.0,0.5600477476548029,0.0,0.16774237425981986,0.04881263963621632,0.05521842910660188,0.5012534991926777,0.0,5
黒豚弁当(´・ω・｀) (@ オリジン弁当 和光市店) [URL],0.16302331587924107,0.044954025483858566,0.21829457970592903,0.0,0.0,0.0,0.0,0.0,4
何これ神wRT [USER] RT [USER] Battlesグリーン後方はこんな感じ。面白い踊りの男の子の真似して周りみんな同じ踊りしてるw #fujirock #frf11 [URL],0.6318194418506157,0.0,0.18812728117472474,0.3131067213551446,0.0,0.0,0.0,0.23517005956749015,1
市民向けクリスマスの集いに参加 (@ カトリック 河原町教会) [URL],0.26664227137461216,0.0,0.25610794265215164,0.0,0.0,0.0,0.0,0.0,6
卒論は大変だけど、この時期の毎年のお楽しみは、研究室から見えるこの夕焼けです。 [URL],0.39912959087738453,0.0,0.39667441341279375,0.0,0.0,0.0,0.0,0.09276645958937617,3
すてきな女子ランチでした！オーナーも超ステキな女性♥  @ まめぞん [URL],0.6534871281865233,0.0,0.3080193643477672,0.06858376137024629,0.0,0.0,0.0,0.18545639347697826,1
☆☆☆地震速報【第1報】2時52分17秒に宮城県沖で震度1(M3.7)の地震が発生。震源の深さは海域下10km。 [URL] #jishin #earthquake #eqjp,0.02769808167645631,0.0716532692468202,0.0,0.44893623041597236,0.0,0.5332656525847679,0.0,0.11229592032916451,5
道を聞かれるシリーズ「ここひとつき通りですかね？」赤坂はわかりません,0.01202567185485624,0.076136192930412,0.0,0.04561026031462178,0.0,0.16484278661238136,0.02983924070450265,0.0,-1
[USER] おー分かってくれたんだーうんうん、応援するエリックです。(^-^)/,0.5767318016023896,0.0,0.3707042164989369,0.03318669102640332,0.0,0.0,0.0,0.2864296029178626,3
鏡越しに必死なコパンダさん(^人^)いったい誰なんだろう？ちてられてワケわからずテンション上がるわぁ(^^) [URL],0.4527052854895252,0.03731596568414146,0.14554937293911094,0.0889140224852267,0.0,0.06873980257432084,0.0,0.0,0
奥州市役所で義援金ニ次配分申請完了。一部損壊で二万円貰えることになりましたヽ(；▽；)ノありがたいことです。,0.5868819001070747,0.0,0.22578768263305235,0.15165690404306414,0.0,0.0,0.0,0.15135841397622438,1
昨日、今日と丸の内で研修。こんなキレイなオフィスで働きたいものすなぁ。,0.24696949588966502,0.0,0.5833906888155875,0.02752113724897336,0.0,0.0,0.0,0.03239708687127964,-1
御殿場アウトレットに到着！場内駐車場には停められなかったけど、立体で屋根があるからラッキーと思おう。シャトルバスの運転手さんのトークが面白くて、車内に笑いがあふれる。,0.7510892750634357,0.0,0.49469178564731553,0.1805673329989074,0.0,0.0,0.0,0.2652016055818283,2
[USER] 仕事ある日もありますなぁ〜。まぁ休みなんてもんは、ないですよぉ〜。毎日脳は仕事でフル回転さっ。今年はやると決めたからね〜(^-^),0.21790143557115577,0.08790579733389615,0.3212127697951128,0.0,0.0,0.019657709263373204,0.0,0.1883343116619129,-1
[USER] 大多数の人の感謝は、もっと大きな恩恵を受けたいという密かな欲求にすぎない。 #格言,0.23919773883500187,0.038258860590041584,0.16093503688657956,0.06945875444795262,0.0,0.007968464353539598,0.08924589412135629,0.15809810658859866,-1
明るくなってきたけど、低いとこはまだ厚そうだなぅ(´･_･`) (@ 釧路港 南新埠頭) [pic]: [URL],0.03917280482466591,0.19541093429334108,0.06693266007539493,0.05546237182640626,0.0,0.10061264665096924,0.0,0.0,6
AKASHでキーマカレー&ナンお代り自由&アイスチャイなう。 体調良くないので、スパイスたっぷりの10倍カレーでショック療法。 汗、吹き出る吹き出る。,0.37906517575289633,0.08880534157085856,0.42544160878940185,0.0,0.0,0.10702345948990197,0.12084389713871785,0.018222548415647875,-1
なかなか140字で言いたいことを表現することは難しい。笑わせるとなるともっと難しい。しかし練習することでうまくなりそう。 俳句をよんでみても面白そう。,0.09616288545340544,0.17463502583907742,0.5256544879761389,0.11324712770287776,0.0,0.06609849533528239,0.010047056297374252,0.2156966644319807,4
